/m/0dtkd4	3.579214032239624e-06
/m/02zk4n	4.263444910907672e-06
/m/0cc7bks	4.491449127933152e-06
/m/0500_w	4.774454519214533e-06
/m/03nx2lq	4.7969140427556225e-06
/m/09lrbv	5.322613932337498e-06
/m/0cwzb7	5.6523982553847025e-06
/m/0h3rf2j	5.660586663529075e-06
/m/08fyx1	5.660586663529075e-06
/m/03wfwl4	5.7452520888449905e-06
/m/05737b	5.7574732681641875e-06
/m/07b7pm	5.767373222864339e-06
/m/06nhvb	6.087814203217341e-06
/m/0b8pxt	6.183720446430465e-06
/m/047p8qy	6.877809616521531e-06
/m/07ctj5	7.01244322796061e-06
/m/052rh	7.721464935636317e-06
/m/02zdhf	8.000179898648542e-06
/m/02pj5qr	8.095147912797786e-06
/m/04ppcm	8.59601306892331e-06
/m/08gyzm	8.634459645976958e-06
/m/05y3z	8.774390856582273e-06
/m/0465khx	8.903359176720073e-06
/m/061rtf	9.078106644627521e-06
/m/079pwk	9.255756148133757e-06
/m/04py7r	9.503552884452708e-06
/m/05gw9r	9.555177524565366e-06
/m/032lgr	1.0315646107987892e-05
/m/04gth2	1.0502646099606842e-05
/m/03lgft	1.0706388964171514e-05
/m/048wsd	1.1096314352728533e-05
/m/063zzw	1.1355094049694704e-05
/m/014jmt	1.1360461248421969e-05
/m/05v2t3	1.1882030665225222e-05
/m/059zr0	1.2542671039462003e-05
/m/03ymgb	1.3677726923495894e-05
/m/026yhg	1.3778502447923686e-05
/m/03cbl9_	1.3791533230276166e-05
/m/05g_xw	1.4048037329709224e-05
/m/01kkd6	1.4917667949226984e-05
/m/04ljg5	1.5904422052448144e-05
/m/09s3w	1.608937847115594e-05
/m/04n3_8	1.6487948785987716e-05
/m/02q8twm	1.7109182623016503e-05
/m/08pjw1	1.7229502961632494e-05
/m/05zb4	1.8754369740807816e-05
/m/01kf5_	1.945510968711459e-05
/m/035bfz	1.9628510459509188e-05
/m/0fppz4	1.983347434626588e-05
/m/016g4s	2.0476674516841607e-05
/m/08zj5m	2.0799082111771577e-05
/m/01qfm2	2.119879129626992e-05
/m/01wc_w	2.1688060520198587e-05
/m/0dyc53	2.276703181350699e-05
/m/04znch	2.3029154904053766e-05
/m/097vqt	2.3036870077266912e-05
/m/02w3c7	2.3658911330701024e-05
/m/02y1kl	2.5287532326003048e-05
/m/03_cjc	2.531533672626727e-05
/m/030rg4	2.6530216042632563e-05
/m/0c8mb	2.736741379060795e-05
/m/06x661	2.8721845802659307e-05
/m/01h0j6	3.0443325956104088e-05
/m/01rjb2	3.190016187188217e-05
/m/0f99t	3.260597697082931e-05
/m/0kpt_	3.5070005275520975e-05
/m/04_y8b	3.5831448326305e-05
/m/01n2x4	3.622886330092146e-05
/m/03lp1_	3.6511399860911685e-05
/m/04b8t	3.6715375535230235e-05
/m/056cvdf	3.7799594138840904e-05
